0,81,162
73787,73798,23
4332,117338,4
117338,4336,4
4332,4334,4
4334,4336,4
65961,124111,5
124111,65964,5
65961,65963,3
65963,65964,3
78438,78448,19
78448,78457,19
94822,94833,22
94833,94844,22
87008,87049,82
87049,87090,82
108055,108066,21
108066,108076,21
34705,34724,37
34724,34742,37
30798,120543,4
120543,30801,4
30798,30799,1
51845,51867,43
51867,51888,43
56508,118451,5
118451,56513,5
56508,56511,5
56511,56513,5
68985,118696,1
68985,68987,4
68987,68989,4
118137,45426,1
77555,77588,66
77588,77621,66
36973,37057,167
37057,37140,167
74404,118799,2
118799,74406,2
74404,74405,2
74405,74406,2
107172,107184,23
107184,107195,23
75160,75223,125
75223,75285,125
1810,117305,3
117305,1812,3
1810,1811,2
1811,1812,2
88393,88407,28
88407,88421,28
100870,119826,4
119826,100875,4
100870,100871,1
23613,23624,22
23624,23635,22
89149,89180,61
89180,89210,61
77428,77429,1
110952,126438,4
126438,110955,4
110952,110953,1
5590,5594,7
5594,5597,7
18067,117554,3
117554,18071,3
18067,18069,4
18069,18071,4
67219,118616,2
118616,67221,2
67219,67220,2
67220,67221,2
30544,30551,13
30551,30557,13
22730,123725,2
123725,22733,2
22730,22732,3
22732,22733,3
71882,71940,116
71940,71998,116
43777,125522,3
125522,43781,3
43777,43779,4
43779,43781,4
72638,72654,31
72654,72669,31
113976,126474,2
126474,113978,2
113976,113977,2
113977,113978,2
89778,119284,4
119284,89781,4
89778,89780,3
89780,89781,3
36719,125440,3
125440,36721,3
36719,36720,2
36720,36721,2
98348,124523,2
124523,98350,2
98348,98349,2
98349,98350,2
119395,119396,1
46045,46050,9
46050,46054,9
103767,103776,17
103776,103784,17
17940,17950,19
17950,17959,19
6219,121951,5
121951,6222,5
6219,6221,3
6221,6222,3
39743,39757,28
39757,39771,28
56127,56164,73
56164,56200,73
31929,117757,2
117757,31933,2
31929,31931,4
31931,31933,4
28022,125183,2
125183,28024,2
28022,28023,2
28023,28024,2
72511,72526,29
72526,72540,29
118512,118514,3
118514,61326,3
77930,118935,3
118935,77934,3
77930,77932,4
77932,77934,4
61546,61547,2
61547,61548,2
17057,124967,3
124967,17060,3
17057,17058,2
17058,17059,2
38104,120608,3
120608,38107,3
38104,38106,3
38106,38107,3
42767,122800,2
122800,42769,2
42767,42768,2
42768,42769,2
117629,117630,2
117630,19767,2
27895,125168,3
125168,27899,3
27895,27897,4
27897,27899,4
86373,119194,2
119194,86376,2
86373,86375,3
86375,86376,3
62175,62180,1
62175,62176,2
62176,62177,2
103513,103515,3
103515,103516,3
70745,70747,3
70747,70748,3
30163,120513,3
120513,30166,3
30163,30165,3
30165,30166,3
66838,66848,19
66848,66857,19
68350,68351,1
8233,8238,10
8238,8243,10
86246,86310,127
86310,86373,127
17559,17560,1
67467,67494,53
67494,67520,53
51839,51840,1
31548,123802,6
123802,31551,6
31548,31550,3
31550,31551,3
7350,122260,2
122260,7353,2
7350,7352,3
7352,7353,3
15920,117491,5
117491,15925,5
15920,15921,1
81456,123174,4
123174,81459,4
81456,81458,3
81458,81459,3
110317,120072,5
120072,110321,5
110317,110319,4
110319,110321,4
53351,118367,4
118367,53356,4
53351,53354,5
53354,53356,5
114224,126481,2
126481,114228,2
114224,114225,1
118887,77464,1
49444,49460,32
49460,49476,32
21339,122464,5
122464,21342,5
21339,21341,3
21341,21342,3
54863,54865,4
54865,54867,4
77422,118874,1
77422,77423,1
165,244,158
244,323,158
75027,125814,3
125814,75029,3
75027,75028,2
75028,75029,2
54736,118400,3
118400,54739,3
54736,54738,3
54738,54739,3
107795,107813,36
107813,107831,36
46922,46935,25
46935,46947,25
108551,126374,3
126374,108553,3
108551,108552,2
108552,108553,2
6340,121974,2
121974,6342,2
6340,6341,2
6341,6342,2
51585,51590,9
51590,51594,9
22724,22727,6
22727,22730,6
20329,122401,2
122401,20331,2
20329,20330,2
20330,20331,2
118633,67529,1
90528,90529,1
111575,111587,24
111587,111599,24
42888,42894,11
42894,42899,11
6969,6974,9
6974,6978,9
77168,124248,2
124248,77170,2
77168,77169,2
77169,77170,2
109936,109954,35
109954,109971,35
32679,125313,3
125313,32682,3
32679,32681,3
32681,32682,3
91157,91158,1
70866,70880,27
70880,70893,27
17807,17832,49
17832,17856,49
30284,120521,3
120521,30287,3
30284,30286,3
30286,30287,3
84099,125915,3
125915,84104,3
84099,84102,5
84102,84104,5
51331,51339,16
51339,51347,16
6842,122125,4
122125,6845,4
6842,6844,3
6844,6845,3
94181,94186,9
94186,94190,9
102751,102772,41
102772,102792,41
69983,69984,1
99600,99610,20
99610,99620,20
5959,5963,7
5963,5966,7
2052,2156,208
2156,2260,208
63681,63688,14
63688,63695,14
31669,31680,22
31680,31691,22
97961,121338,2
121338,97964,2
97961,97963,3
97963,97964,3
16797,124955,5
124955,16799,5
16797,16798,2
16798,16799,2
82333,119091,2
119091,82336,2
82333,82335,3
82335,82336,3
41751,41755,8
41755,41759,8
54228,124025,3
124025,54231,3
54228,54230,3
54230,54231,3
119764,119765,1
95566,123461,4
123461,95570,4
95566,95568,4
95568,95570,4
89264,124350,3
124350,89267,3
89264,89266,3
89266,89267,3
93927,93931,7
93931,93934,7
8100,123695,3
123695,8103,3
8100,8102,3
8102,8103,3
29147,29153,11
29153,29158,11
46287,46288,2
46288,46289,2
107916,107958,83
107958,107999,83
22089,122497,4
122497,22091,4
22089,22090,2
22090,22091,2
5705,5706,2
5706,5707,2
63427,124091,3
124091,63430,3
63427,63429,3
63429,63430,3
104765,104787,44
104787,104809,44
52462,124018,5
124018,52465,5
52462,52464,3
52464,52465,3
36078,36083,10
36083,36088,10
28264,125195,3
125195,28267,3
28264,28266,3
28266,28267,3
73509,118766,3
118766,73513,3
73509,73511,4
73511,73513,4
4066,121604,5
121604,4070,5
4066,4068,4
4068,4070,4
95312,123446,3
123446,95315,3
95312,95314,3
95314,95315,3
38346,38370,1
38346,38347,1
103882,103919,73
103919,103955,73
5578,5579,1
108545,126372,2
126372,108548,2
108545,108547,3
108547,108548,3
88254,123294,4
123294,88256,4
88254,88255,2
88255,88256,2
96068,96075,13
96075,96081,13
92917,92942,49
92942,92966,49
39858,120670,3
120670,39861,3
39858,39860,3
39860,39861,3
106906,106910,8
106910,106914,8
46033,46037,8
46037,46041,8
21835,122480,5
122480,21839,5
21835,21837,4
21837,21839,4
59266,118493,4
118493,59270,4
59266,59268,4
59268,59270,4
88127,119250,3
119250,88130,3
88127,88129,3
88129,88130,3
97453,97462,18
97462,97471,18
28010,125182,2
125182,28013,2
28010,28012,3
28012,28013,3
89639,89654,29
89654,89668,29
49057,118292,3
118292,49062,3
49057,49060,5
49060,49062,5
98209,119540,3
119540,98213,3
98209,98211,4
98211,98213,4
4568,121631,4
121631,4573,4
4568,4571,5
4571,4573,5
70104,124155,2
124155,70106,2
70104,70105,2
70105,70106,2
62290,62367,154
62367,62444,154
74767,123070,4
123070,74769,4
74767,118812,4
118812,74769,4
74767,74768,2
74768,74769,2
41999,42013,27
42013,42026,27
55232,118418,3
118418,55235,3
55232,55234,3
55234,55235,3
72372,118746,2
118746,72375,2
72372,72374,3
72374,72375,3
105896,105915,37
105915,105933,37
94175,94177,3
94177,94178,3
69977,124144,3
124144,69983,3
69977,69979,3
69979,69980,3
78547,118961,6
118961,78552,6
78547,78550,5
78550,78552,5
94931,123436,4
123436,94935,4
94931,94933,4
94933,94935,4
111315,124780,3
124780,111318,3
111315,111317,3
111317,111318,3
108164,108172,16
108172,108180,16
108920,108931,21
108931,108941,21
23093,120371,4
120371,23096,4
23093,23095,3
23095,23096,3
65187,65189,1
65187,65188,2
65188,65189,2
107281,126334,3
126334,107284,3
107281,107283,3
107283,107284,3
119758,126156,5
126156,119761,5
119758,119759,1
21454,21462,16
21462,21470,16
38594,118036,3
118036,118037,3
38594,38595,2
38595,38596,2
108793,124727,4
124727,108796,4
108793,108795,3
108795,108796,3
22966,22992,52
22992,23018,52
31536,122563,3
122563,31539,3
31536,31538,3
31538,31539,3
64304,124103,2
124103,64306,2
64304,64305,2
64305,64306,2
7338,122258,3
122258,7340,3
7338,7339,2
7339,7340,2
109549,109570,42
109570,109591,42
28385,28390,10
28390,28395,10
118875,118876,1
21327,120307,2
120307,21329,2
21327,21328,2
21328,21329,2
17420,17437,33
17437,17453,33
119631,119632,2
119632,119633,2
107910,107912,4
107912,107914,4
5699,5700,2
5700,5701,2
47037,47039,4
47039,47041,4
6455,6458,5
6458,6460,5
3304,117322,2
117322,3306,2
3304,3305,2
3305,3306,2
117992,117994,3
117994,36019,3
114085,114086,1
29014,29040,52
29040,29066,52
66445,66464,37
66464,66482,37
18049,18058,18
18058,18067,18
6328,117397,4
117397,6331,4
6328,6330,3
6330,6331,3
35189,35190,2
35190,35191,2
51573,51574,1
60143,60236,185
60236,60328,185
20317,20320,1
20317,20319,3
20319,20320,3
87365,123257,3
123257,87368,3
87365,87367,3
87367,87368,3
46783,46803,39
46803,46822,39
6201,6206,10
6206,6211,10
71737,71738,1
31155,31168,26
31168,31181,26
6957,124863,3
124863,6961,3
6957,122163,4
122163,6961,4
6957,6959,4
6959,6961,4
69342,118703,3
118703,69345,3
69342,69344,3
69344,69345,3
16283,124947,5
124947,16287,5
16283,16285,4
16285,16287,4
81819,119052,2
119052,81822,2
81819,81821,3
81821,81822,3
61528,61535,14
61535,61542,14
21702,122477,3
122477,21704,3
21702,21703,2
21703,21704,2
31028,117746,1
31028,31029,1
105890,119985,3
119985,119986,3
105890,105891,2
105891,105892,2
98076,119534,3
119534,98081,3
98076,98079,5
98079,98081,5
41110,41138,56
41138,41166,56
20819,122413,2
122413,120279,2
20819,120278,2
120278,20821,2
20819,20820,2
20820,20821,2
82448,82450,3
82450,82451,3
45773,118159,4
118159,45775,4
45773,45774,2
45774,45775,2
115216,115234,36
115234,115252,36
87111,87130,37
87130,87148,37
66820,66824,7
66824,66827,7
91774,91779,10
91779,91784,10
5947,121880,4
121880,5949,4
5947,5948,2
5948,5949,2
72239,123052,5
123052,72241,5
72239,72240,2
72240,72241,2
97193,97197,7
97197,97200,7
93286,124392,3
124392,93291,3
93286,93289,5
93289,93291,5
101856,119867,4
119867,101859,4
101856,101858,3
101858,101859,3
107275,107278,6
107278,107281,6
95554,121280,2
121280,119453,2
95554,95555,2
95555,95556,2
116601,116626,49
116626,116650,49
67449,67457,16
67457,67465,16
43251,43377,252
43377,43503,252
72112,124180,6
124180,72115,6
72112,72114,3
72114,72115,3
68205,124127,4
124127,68209,4
68205,68207,4
68207,68209,4
118113,44659,1
114206,126479,4
126479,114210,4
114206,114208,4
114208,114210,4
8088,122334,5
122334,8092,5
8088,8090,4
8090,8092,4
74380,74392,24
74392,74404,24
119625,119626,1
46275,118182,1
46275,46276,2
46276,46277,2
107904,124689,1
107904,107906,3
107906,107907,3
87613,87620,13
87620,87626,13
14263,117454,1
14263,14264,1
108660,124725,2
124725,108664,2
108660,108662,4
108662,108664,4
113323,113324,2
113324,113325,2
105509,126298,3
126298,105512,3
105509,105511,3
105511,105512,3
36066,36071,9
36071,36075,9
32159,120587,3
120587,32162,3
32159,32161,3
32161,32162,3
57113,125705,3
125705,57116,3
57113,57115,3
57115,57116,3
4054,121596,8
121596,4061,8
4054,4058,7
4058,4061,7
45392,45393,1
90637,121136,4
121136,90641,4
90637,90639,4
90639,90641,4
99207,99222,30
99222,99237,30
9473,120186,2
120186,9474,2
9473,9474,1
5566,5567,1
121010,82700,1
88242,88246,8
88246,88250,8
39090,39195,210
39195,39300,210
7078,124881,2
124881,7081,2
7078,7079,2
7079,7080,2
113952,121505,1
113952,113954,3
113954,113955,3
49172,49173,2
49173,49174,2
21067,122429,4
122429,21072,4
21067,21070,5
21070,21072,5
82696,125903,4
125903,82697,4
82696,82697,1
29637,123765,1
29637,29638,1
5439,124814,7
124814,5444,7
5439,5440,1
88115,119248,3
119248,88119,3
88115,88117,4
88117,88119,4
18672,117582,3
117582,18675,3
18672,18674,3
18674,18675,3
67824,67853,58
67853,67882,58
97441,97446,10
97446,97451,10
98197,98198,2
98198,98199,2
123151,125878,4
125878,118918,4
123151,118918,1
25603,25623,40
25623,25643,40
120000,106089,1
66941,124117,4
124117,66944,4
66941,66943,3
66943,66944,3
5312,5375,125
5375,5437,125
124663,126324,5
126324,106208,5
124663,124664,2
124664,106207,2
6068,6082,28
6082,6096,28
97314,97316,4
97316,97318,4
36441,117998,4
117998,36443,4
36441,36442,1
98070,98073,6
98073,98076,6
94163,119430,2
119430,94167,2
94163,94165,4
94165,94167,4
115210,126514,3
126514,115213,3
115210,115212,3
115212,115213,3
29383,29387,8
29387,29391,8
51186,120834,3
120834,51188,3
51186,51187,2
51187,51188,2
67570,120893,3
120893,67572,3
67570,67571,2
67571,67572,2
83954,84007,105
84007,84059,105
6697,122055,6
122055,122058,6
6697,6698,1
7453,7461,15
7461,7468,15
94036,94046,20
94046,94056,20
20686,122405,2
122405,20688,2
20686,20687,2
20687,20688,2
45640,118151,2
118151,45642,2
45640,45641,2
45641,45642,2
90885,119335,3
119335,90887,3
90885,90886,2
90886,90887,2
119746,124528,4
124528,119749,4
119746,119747,1
17535,123715,3
123715,17538,3
17535,17537,3
17537,17538,3
99455,99459,7
99459,99462,7
71350,71431,162
71431,71512,162
38582,38588,12
38588,38594,12
39338,118072,2
118072,39340,2
39338,39339,2
39339,39340,2
88490,88491,1
27617,122538,3
122538,122539,3
27617,27618,1
8082,122331,3
122331,8084,3
8082,8083,2
8083,8084,2
78281,118943,3
118943,78286,3
78281,78284,5
78284,78286,5
25222,120445,4
120445,25225,4
25222,25224,3
25224,25225,3
107142,124675,6
124675,107147,6
107142,107145,5
107145,107147,5
119619,126133,2
126133,124480,2
119619,124475,4
124475,119625,4
119619,119622,6
119622,119625,6
46269,118181,2
118181,46271,2
46269,46270,2
46270,46271,2
107898,126351,2
126351,107900,2
107898,107899,2
107899,107900,2
14257,14260,5
14260,14262,5
7199,122211,4
122211,7203,4
7199,7201,4
7201,7203,4
19676,19686,20
19686,19696,20
11862,11893,62
11893,11924,62
82817,82850,65
82850,82882,65
46898,46908,20
46908,46918,20
26607,26624,34
26624,26641,34
39084,125466,5
125466,39087,5
39084,39086,3
39086,39087,3
35177,117902,5
117902,117904,5
35177,35178,1
6316,6318,3
6318,6319,3
76515,76524,17
76524,76532,17
48410,125626,4
125626,48413,4
48410,48412,3
48412,48413,3
28119,123757,2
123757,28122,2
28119,28121,3
28121,28122,3
102225,102229,7
102229,102232,7
74120,118780,3
118780,74122,3
74120,74121,2
74121,74122,2
42108,122782,3
122782,42113,3
42108,42111,5
42111,42113,5
38201,120624,2
120624,38204,2
38201,38203,3
38203,38204,3
91260,91301,81
91301,91341,81
6189,6193,7
6193,6196,7
19422,117614,3
117614,19425,3
19422,19424,3
19424,19425,3
35806,122644,3
122644,35809,3
35806,35808,3
35808,35809,3
114575,114576,1
58365,118481,3
118481,58367,3
58365,58366,2
58366,58367,2
21690,21691,2
21691,21692,2
9213,9215,3
9215,9216,3
54458,54472,28
54472,54486,28
108273,124707,5
124707,108278,5
108273,108276,5
108276,108278,5
50551,50568,34
50568,50585,34
112936,121478,2
121478,112939,2
112936,112938,3
112938,112939,3
35679,35686,13
35686,35692,13
93401,93402,2
93402,93403,2
101971,101989,35
101989,102006,35
114448,121523,3
121523,114451,3
114448,114450,3
114450,114451,3
107390,107415,49
107415,107439,49
17656,124993,2
124993,17659,2
17656,117536,2
117536,17659,2
17656,17658,3
17658,17659,3
83192,83200,16
83200,83208,16
91762,126040,3
126040,91765,3
91762,91764,3
91764,91765,3
108146,126363,3
126363,108150,3
108146,108148,4
108148,108150,4
30889,120557,4
120557,30892,4
30889,30891,3
30891,30892,3
97181,97186,9
97186,97190,9
76890,123105,3
123105,76892,3
76890,76891,2
76891,76892,2
27738,27741,5
27741,27743,5
69076,124138,3
124138,69079,3
69076,69078,3
69078,69079,3
118228,46866,1
118228,118230,3
118230,46868,3
53448,118370,3
118370,53452,3
53448,53450,4
53450,53452,4
102600,102607,14
102607,102614,14
25343,25345,1
25343,25344,1
104112,104113,2
104113,104114,2
51809,118353,3
118353,51811,3
51809,51810,2
51810,51811,2
19797,19798,2
19798,19799,2
114194,126476,4
126476,114198,4
114194,114196,4
114196,114198,4
114950,126508,3
126508,114953,3
114950,114952,3
114952,114953,3
57984,57986,3
57986,57987,3
5681,5684,5
5684,5686,5
18158,18165,14
18165,18172,14
75880,123086,3
123086,75883,3
75880,75882,3
75882,75883,3
26728,26740,23
26740,26751,23
12612,12697,169
12697,12781,169
57857,125720,6
125720,57859,6
57857,57858,2
57858,57859,2
82811,124304,4
124304,82814,4
82811,82813,3
82813,82814,3
95288,95295,14
95295,95302,14
55462,55472,19
55472,55481,19
76509,123101,3
123101,118852,3
76509,76510,2
76510,76511,2
27357,27369,23
27369,27380,23
99824,99875,101
99875,99925,101
76382,123098,3
123098,76385,3
76382,76384,3
76384,76385,3
31893,125279,3
125279,31896,3
31893,31895,3
31895,31896,3
102848,126255,4
126255,102852,4
102848,102850,4
102850,102852,4
70080,70084,7
70084,70087,7
53696,53754,115
53754,53811,115
91127,119343,4
119343,91131,4
91127,91129,4
91129,91131,4
6812,6813,1
77011,120992,3
120992,77016,3
77011,77014,5
77014,77016,5
12231,12297,132
12297,12363,132
82430,82433,5
82433,82435,5
41848,120672,2
120672,41849,2
41848,118084,2
118084,41850,2
41848,41849,1
107384,120026,3
120026,107390,3
107384,107387,6
107387,107390,6
21557,21572,29
21572,21586,29
87093,87100,14
87100,87107,14
30127,30129,4
30129,30131,4
104233,121436,2
121436,104237,2
104233,104235,4
104235,104237,4
108896,108907,21
108907,108917,21
51930,51955,50
51955,51980,50
81547,119038,3
119038,81551,3
81547,81549,4
81549,81551,4
86210,121058,4
121058,86215,4
86210,86213,5
86213,86215,5
5046,117352,3
117352,5050,3
5046,5048,4
5048,5050,4
111920,123638,2
123638,111922,2
111920,111921,2
111921,111922,2
91629,119371,3
119371,91632,3
91629,91631,3
91631,91632,3
34663,123837,2
123837,34665,2
34663,34664,2
34664,34665,2
83815,83830,29
83830,83844,29
76001,124226,4
124226,76006,4
76001,76004,5
76004,76006,5
6558,122021,5
122021,6563,5
6558,6561,5
6561,6563,5
109525,120049,3
120049,109529,3
109525,109527,4
109527,109529,4
89234,123313,3
123313,89237,3
89234,121121,2
121121,89237,2
89234,89236,3
89236,89237,3
110281,126397,5
126397,110283,5
110281,110282,2
110282,110283,2
89990,89995,9
89995,89999,9
33024,33029,10
33029,33034,10
29117,120491,1
29117,29119,4
29119,29121,4
33780,117862,2
117862,33784,2
33780,33781,2
33781,33782,2
87595,87603,16
87603,87611,16
47013,123946,5
123946,47017,5
47013,47015,4
47015,47017,4
104735,119947,3
119947,104737,3
104735,104736,2
104736,104737,2
68060,120915,4
120915,68065,4
68060,68063,5
68063,68065,5
36048,36056,16
36056,36064,16
77386,77388,4
77388,77390,4
65665,65734,137
65734,65802,137
5548,5549,1
112422,112450,55
112450,112477,55
26595,125122,2
125122,26597,2
26595,26596,2
26596,26597,2
104608,124636,2
124636,104611,2
104608,104610,3
104610,104611,3
96794,96833,77
96833,96871,77
110027,124757,2
124757,110030,2
110027,110029,3
110029,110030,3
98306,98307,1
119353,121144,2
121144,91202,2
119353,91202,1
17142,17150,16
17150,17158,16
120109,120111,3
120111,112135,3
17898,117543,1
17898,17900,4
17900,17902,4
30375,120523,4
120523,30378,4
30375,30377,3
30377,30378,3
6177,121941,2
121941,6181,2
6177,6179,4
6179,6181,4
22561,117657,5
117657,22564,5
22561,22563,3
22563,22564,3
38945,38948,5
38948,38950,5
24073,120401,2
120401,24077,2
24073,24075,4
24075,24077,4
85702,85704,1
85702,85703,2
85703,85704,2
7689,7719,60
7719,7749,60
106749,120011,2
120011,106751,2
106749,106750,2
106750,106751,2
33399,33404,10
33404,33409,10
9201,9202,1
46632,118208,3
118208,46635,3
46632,46634,3
46634,46635,3
34911,122611,3
122611,34914,3
34911,34913,3
34913,34914,3
96540,119492,3
119492,96542,3
96540,96541,2
96541,96542,2
112924,120132,4
120132,112928,4
112924,112926,4
112926,112928,4
76249,76316,133
76316,76382,133
101203,124582,4
124582,101206,4
101203,101205,3
101205,101206,3
31760,125277,2
125277,31763,2
31760,31762,3
31762,31763,3
23190,23206,32
23206,23222,32
118343,118344,2
118344,51622,2
81668,119042,2
119042,81671,2
81668,81670,3
81670,81671,3
73854,73857,5
73857,73859,5
90238,90252,27
90252,90265,27
25458,117678,2
117678,25461,2
25458,25460,3
25460,25461,3
21551,120316,6
120316,21553,6
21551,21552,2
21552,21553,2
41842,118081,1
41842,41843,2
41843,41844,2
75366,118838,4
118838,75370,4
